d.cd_ibge, d.cod_familiar_fam, d.cod_est_cadastral_fam, d.nom_localidade_fam, d.nom_tip_logradouro_fam, d.nom_titulo_logradouro_fam, d.nom_logradouro_fam, d.num_logradouro_fam, d.des_complemento_fam, d.des_complemento_adic_fam, d.num_cep_logradouro_fam, d.txt_referencia_local_fam, d.cod_familia_indigena_fam, d.ind_familia_quilombola_fam, d.qtd_pessoas_domic_fam, d.qtd_familias_domic_fam, d.num_ddd_contato_1_fam, d.num_tel_contato_1_fam, d.ic_tipo_contato_1_fam, d.num_tel_contato_2_fam, d.num_ddd_contato_2_fam, d.ic_tipo_contato_2_fam, p.cod_est_cadastral_memb, p.nom_pessoa, p.num_nis_pessoa_atual, p.nom_apelido_pessoa, p.cod_sexo_pessoa, p.dta_nasc_pessoa, p.cod_parentesco_rf_pessoa, p.cod_raca_cor_pessoa, p.nom_completo_mae_pessoa, p.nom_completo_pai_pessoa, p.fx_idade, p.marc_pbf, p.num_cpf_pessoa, p.cod_deficiencia_memb, p.ind_def_cegueira_memb, p.ind_def_baixa_visao_memb, p.ind_def_surdez_profunda_memb, p.ind_def_surdez_leve_memb, p.ind_def_fisica_memb, p.ind_def_mental_memb, p.ind_def_sindrome_down_memb, p.ind_def_transtorno_mental_memb, p.ind_ajuda_nao_memb, p.ind_ajuda_familia_memb, p.ind_ajuda_especializado_memb, p.ind_ajuda_vizinho_memb, p.ind_ajuda_instituicao_memb, p.ind_ajuda_outra_memb, p.marc_sit_rua
2609600,405107781,3,ALTO DA BONDADE,RUA,,DA PAZ,513,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53030000,PROX A ESCOLINHA DP GUERY,2,2,4,1,81,88888888,L,0,81,L,3,Édson Luzia Sebastião,23830819257,,1,05/12/2016,5,4,Raquel Flávio Flávio,Adriano Luiz Eliane,0,1,40206340419,2,,,,,,,,,,,,,,,0
2609600,405107781,3,ALTO DA BONDADE,RUA,,DA PAZ,513,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53030000,PROX A ESCOLINHA DP GUERY,2,2,4,1,81,999999999,L,0,81,L,3,Daiane Márcia Marcelo,16054321936,,2,11/04/1964,1,2,Fernanda Guilherme Renato,Flavio Mário Ana,10,1,64236824370,1,1,,,,,,,,1,,,,,,0
2609600,405107943,3,ALTO NOVA OLINDA,RUA,,JOSE DIAS DE MORAES,514,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53180020,CORREGO DO MONZINHO,2,2,7,1,81,999999999,L,0,,N,3,Fabio Andreia Luzía,16106888478,,1,14/11/1994,3,4,Andréia Sandra Vitor,Francisco Rafaela Davi,5,1,4630030719,2,,,,,,,,,,,,,,,0
2609600,405107943,3,ALTO NOVA OLINDA,RUA,,JOSE DIAS DE MORAES,514,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53180020,CORREGO DO MONZINHO,2,2,7,1,81,999999999,L,0,,N,3,Matheus Claudio Jorge,16584977847,,1,13/04/1991,3,4,Júlia Luíz Leonardo,Fábio Diego Roberto,5,1,74306504492,2,,,,,,,,,,,,,,,0
2609600,405107943,3,ALTO NOVA OLINDA,RUA,,JOSE DIAS DE MORAES,514,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53180020,CORREGO DO MONZINHO,2,2,7,1,81,999999999,L,0,,N,3,Rosangela Luciano Adriano,16409068329,,2,02/10/1974,1,4,Suelí Luciana Flavio,Julio Antonio Daniel,8,1,87580522756,2,,,,,,,,,,,,,,,0
2609600,405107943,3,ALTO NOVA OLINDA,RUA,,JOSE DIAS DE MORAES,514,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53180020,CORREGO DO MONZINHO,2,2,7,1,81,999999999,L,0,,N,3,Carla Sandra Terezinha,23816116503,,2,05/04/2014,5,4,Simone Amanda Regina,Lucas Maria Raimundo,2,1,87468082642,2,,,,,,,,,,,,,,,0
2609600,405107943,3,ALTO NOVA OLINDA,RUA,,JOSE DIAS DE MORAES,514,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53180020,CORREGO DO MONZINHO,2,2,7,1,81,999999999,L,0,,N,3,Daniele Júlio Eduardo,23850937786,,2,08/06/2017,5,4,Juliana Raimunda Eliane,Manoel Isabel Thiago,0,1,80040240410,2,,,,,,,,,,,,,,,0
2609600,405108320,3,RIO DOCE,AVENIDA,,NAPOLES,515,,CASA X,53080000, ,2,2,2,1,81,0,L,0,,D,3,Ricardo Jorge Vitória,21265738426,,1,08/05/1985,3,4,Simone Terezinha Aparecida,Leandro Mario Marlene,6,1,55604486566,1,,,,,,,,1,,1,,,,,0
2609600,405108320,3,RIO DOCE,AVENIDA,,NAPOLES,515,,,53080000, ,2,2,2,1,81,0,L,0,,D,3,Regina Renata Luís,16385540171,,2,28/07/1964,1,4,Terezinha Fabiana Antonia,Cláudio Daniela Eliane,10,1,80404766234,2,,,,,,,,,,,,,,,0
2609600,405108753,3,SANTA TEREZA,RUA,,MAURICIO DE NASSAU,516,,TRAVESSA X,53010380, ,2,2,5,1,0,0,D,0,,D,3,Sebastiao Vera Joana,16235293233,,1,27/09/1987,10,4,Vitoria Ricardo Mário,Paulo Debora Débora,5,0,30446751626,2,,,,,,,,,,,,,,,0
2609600,405108753,3,SANTA TEREZA,RUA,,MAURICIO DE NASSAU,516,,,53010380, ,2,2,5,1,0,999999999,D,0,,D,3,Manuel Pedro Jose,10758437088,,2,28/01/1948,1,4,Juliana Marlene Daniela,Leonardo Leandro Vinicius,12,0,63270753632,2,,,,,,,,,,,,,,,0
2609600,405108753,3,SANTA TEREZA,RUA,,MAURICIO DE NASSAU,516,,,53010380, ,2,2,5,1,0,999999999,D,0,,D,3,Larissa Ana Daví,23655490336,,2,25/02/1949,8,4,Vitoria Fabio Manoel,Diego Rosa Raimunda,12,0,80541006479,2,,,,,,,,,,,,,,,0
2609600,405109130,3,SITIO NOVO,RUA,,PONTE ANITA,517,,QUADRA X LOTE Y,53110000, ,2,2,2,1,81,999999999,O,0,,N,3,João Rogerio João,12335540949,,1,07/04/1963,1,4,Claudia Leticia Luíz,Vinícius Geraldo Patrícia,10,1,8731463100,2,,,,,,,,,,,,,,,0
2609600,405109130,3,SITIO NOVO,RUA,,PONTE ANITA,517,,,53110000, ,2,2,2,1,81,999999999,O,0,,N,3,Vinicius Angela Sônia,21215094924,,1,21/06/2004,3,4,Rosângela Mateus Fabio,Ronaldo Rodrigo Fernando,3,1,87754835720,2,,,,,,,,,,,,,,,0
2609600,405109300,3,OURO PRETO,RUA,SENADOR,BARROS CARVALHO,518,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53370040, ,2,2,4,1,0,88888888,N,0,81,L,3,Cristiane Raimundo Luciano,16409006145,,2,18/02/1995,3,4,Cláudia Flavio Julio,Pedro Julia Antônio,5,1,88874728743,2,,,,,,,,,,,,,,,0
2609600,405109300,3,OURO PRETO,RUA,SENADOR,BARROS CARVALHO,518,,,53370040, ,2,2,4,1,0,88888888,N,0,81,L,3,Daniela Rodrigo Felipe,16409202084,,2,07/02/1964,1,4,Francisca Daniela Flávio,Édson Rafael Débora,10,1,36560038076,2,,,,,,,,,,,,,,,0
2609600,405109300,3,OURO PRETO,RUA,SENADOR,BARROS CARVALHO,518,,,53370040, ,2,2,4,1,0,88888888,N,0,81,L,3,Joana Maria Antônia,16409077212,,2,02/09/1992,3,4,Leticia Daiane Edson,Sebastiao Leandro João,5,1,34012086677,2,,,,,,,,,,,,,,,0
2609600,405109300,3,OURO PRETO,RUA,SENADOR,BARROS CARVALHO,518,,,53370040, ,2,2,4,1,0,999999999,N,0,81,L,3,Elaine Anderson Patricia,23757961338,,2,14/11/2014,5,4,Márcia Vinícius Geraldo,Sebastião Anderson Sergio,1,1,38082426390,2,,,,,,,,,,,,,,,0
2609600,405109563,3,PEIXINHOS,RUA,,PETROLANDIA,519,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53220310, ,2,2,1,1,0,999999999,D,0,,D,3,Patrícia José Debora,16106967025,,2,21/08/1965,1,1,Alessandra Patricia Claudio,Luciano Adriano Alexandre,10,0,74107603113,2,,,,,,,,,,,,,,,0
2609600,405109644,3,AGUAZINHA,AVENIDA,PRESIDENTE,KENNEDY,520,CASA X,,53270320, ,2,2,4,1,81,999999999,O,0,,D,3,Larissa Fernando Aparecida,16409325801,,2,12/12/1960,1,1,Luana Alessandra Antonio,Francisco Gustavo Alexandre,11,1,,2,,,,,,,,,,,,,,,0
2609600,405109644,3,AGUAZINHA,AVENIDA,PRESIDENTE,KENNEDY,520,CASA X,CASA X,53270320, ,2,2,4,1,81,999999999,O,0,,D,3,Joana Renato Rosa,23693932634,,2,05/06/2013,5,4,Sonia Raimunda Alessandra,Anderson Renato Raimundo,2,1,7047062378,2,,,,,,,,,,,,,,,0
2609600,405109806,3,CIDADE TABAJARA,RUA,,POTIGUAR,521,TRAVESSA X,,53360250, ,2,2,1,3,81,999999999,L,0,,D,3,Cláudia Rodrigo Patrícia,16053945987,,2,05/05/1967,1,4,Luciana Júlio Amanda,Pedro Roberto Flávio,9,1,42125311356,2,,,,,,,,,,,,,,,0
2609600,405109997,3,SAPUCAIA DE FORA,VILA,,NOVA CANAL,522,QUADRA X LOTE Y,,53280151, ,2,2,6,1,81,999999999,L,0,,D,3,Rogerio Luciano Luís,16667535809,,1,16/07/2005,5,4,Rafaela Rosangela Josefa,Roberto Igor Luzía,2,1,21862832129,2,,,,,,,,,,,,,,,0
2609600,405109997,3,SAPUCAIA DE FORA,VILA,,NOVA CANAL,522,QUADRA X LOTE Y,QUADRA X LOTE Y,53280151, ,2,2,6,1,81,999999999,L,0,,D,3,Leonardo Matheus Sérgio,23678787742,,1,26/05/2012,5,4,Isabel Igor Patricia,Francisco Sebastiao Cláudio,2,1,63434504834,2,,,,,,,,,,,,,,,0
2609600,405109997,3,SAPUCAIA DE FORA,VILA,,NOVA CANAL,522,QUADRA X LOTE Y,QUADRA X LOTE Y,53280151, ,2,2,6,1,81,999999999,L,0,,D,3,Aparecida Camila Fabio,16235449454,NINHA,2,16/02/1964,1,2,Vitoria Flavio Debora,Fabio Marcos Anderson,10,1,34243340811,2,,,,,,,,,,,,,,,0
2609600,405109997,3,SAPUCAIA DE FORA,VILA,,NOVA CANAL,522,QUADRA X LOTE Y,QUADRA X LOTE Y,53280151, ,2,2,6,1,81,999999999,L,0,,D,3,Elaine Leandro Tiago,21393542818,,2,25/04/2014,3,4,Ângela Vítor Amanda,Renato Alex Vinicius,2,1,56358162667,2,,,,,,,,,,,,,,,0
2609600,405110146,3,SAPUCAIA DE DENTRO,RUA,,PATAGONIA,523,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53280185, ,2,2,5,1,81,999999999,L,0,,D,3,José Lúcia Flavio,16484581534,,1,25/05/2001,3,4,Adriana Anderson Lúcia,Sergio Antonia Francisco,4,0,50036835374,2,,,,,,,,,,,,,,,0
2609600,405110146,3,SAPUCAIA DE DENTRO,RUA,,PATAGONIA,523,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53280185, ,2,2,5,1,81,999999999,L,0,,D,3,Rita Claudio Rosangela,16384817277,LU,2,21/01/1966,1,4,Gabriela Josefa Patricia,Carlos Fernando Flávio,10,0,70854781790,2,,,,,,,,,,,,,,,0
2609600,405110308,3,SITIO NOVO,RUA,DOUTOR,NEWTON BRAGA,524,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53110020,POR TRAS DO RENATO FONSECA,2,2,1,1,81,999999999,L,0,,N,3,Lucia Márcio Patricia,16585225822,,2,16/10/1951,1,4,Sueli Manoel Débora,Rafael Márcio Pedro,12,0,33274485829,2,,,,,,,,,,,,,,,0
2609600,405110650,3,SAPUCAIA DE DENTRO,RUA,,NOVA,525,,CASA X,53280090,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,4,1,81,999999999,O,0,81,R,3,Gustavo Julio Aparecida,20073732715,,1,14/12/1985,3,1,Dáiane Joana Natalia,Márcio Beatriz Fabiana,6,1,77674476502,2,,,,,,,,,,,,,,,0
2609600,405110650,3,SAPUCAIA DE DENTRO,RUA,,NOVA,525,,,53280090,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,4,1,81,999999999,O,0,81,R,3,Claudio Leandro Beatriz,12040420152,,1,13/01/1958,2,1,Aline Davi Angela,Luis Terezinha Manuel,11,1,65125317284,2,,,,,,,,,,,,,,,0
2609600,405110650,3,SAPUCAIA DE DENTRO,RUA,,NOVA,525,,,53280090,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,4,1,81,999999999,O,0,81,R,3,Daiane Jessica Luzia,16496015997,,2,28/03/2006,5,1,Aline Alexandre Flávio,Alex Claudia Alessandra,2,1,25200432294,2,,,,,,,,,,,,,,,0
2609600,405110650,3,SAPUCAIA DE DENTRO,RUA,,NOVA,525,,,53280090,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,4,1,81,999999999,O,0,81,R,3,Angela Luíz Fernando,20073732693,,2,09/05/1965,1,1,Ana Luiz Samuel,Samuel Suelí Luciano,10,1,25400223249,2,,,,,,,,,,,,,,,0
2609600,405111380,3,VARADOURO,RUA,,DEZOITO,526,,TRAVESSA X,53020650,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,7,1,81,999999999,L,0,81,L,3,Claudio Daniel Andréia,22001473590,,1,04/04/2009,3,4,Ângela Antonio Júlio,Luciano Antonia Ânderson,2,1,54257564105,2,,,,,,,,,,,,,,,0
2609600,405111380,3,VARADOURO,RUA,,DEZOITO,526,,,53020650,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,7,1,81,999999999,L,0,81,L,3,Rafael André Ana,23632020899,,1,11/10/2011,3,4,Marcia Simone Daiane,André Adriana Maria,2,1,82071005406,2,,,,,,,,,,,,,,,0
2609600,405111380,3,VARADOURO,RUA,,DEZOITO,526,,,53020650,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,7,1,81,999999999,L,0,81,L,3,Roberto Luíz Mateus,23731352202,,1,17/09/2013,3,4,Raimunda Eliane Ronaldo,Vítor Luciana Eliane,2,1,62687253014,2,,,,,,,,,,,,,,,0
2609600,405111380,3,VARADOURO,RUA,,DEZOITO,526,,,53020650,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,7,1,81,999999999,L,0,81,L,3,Manoel Antônio Marcos,23828541700,,1,12/12/2016,5,2,Regina Luzía Daniela,Marcos Flavio Luciano,0,1,17585577028,2,,,,,,,,,,,,,,,0
2609600,405111380,3,VARADOURO,RUA,,DEZOITO,526,,,53020650,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,7,1,81,999999999,L,0,81,L,3,Natalia Débora Josefa,16106899631,,2,04/06/1980,1,2,Bruna Camila Manoel,Mateus Fernanda Debora,7,1,58870575721,2,,,,,,,,,,,,,,,0
2609600,405111622,3,AGUAS COMPRIDAS,TRAVESSA,,DA FRATERNIDADE,527,,QUADRA X LOTE Y,53030000,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,2,1,81,999999999,O,0,,D,3,Aline Andreia Luana,16106879061,,2,08/12/1968,1,4,Larissa Flávio Dáiane,Claudio Adriano Aline,9,0,5024676300,1,,,,,1,,,,,1,,,,,0
2609600,405111703,3,AGUAZINHA,RUA,,PATAGONIA,528,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53260360,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,5,1,0,999999999,D,0,,D,3,Douglas Matheus Francisca,19041336780,,1,24/11/1982,3,4,Luzia Luis Vitor,Mario Édson Elaine,6,1,48446107759,2,,,,,,,,,,,,,,,0
2609600,405111703,3,AGUAZINHA,RUA,,PATAGONIA,528,,,53260360,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,5,1,0,999999999,D,0,,D,3,Samuel Leonardo Sergio,21241352234,,1,12/08/2007,5,1,Júlia Rosângela Alessandra,Luciano Renata Bruna,2,1,52617778797,2,,,,,,,,,,,,,,,0
2609600,405111703,3,AGUAZINHA,RUA,,PATAGONIA,528,,,53260360,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,5,1,0,999999999,D,0,,D,3,Marlene Beatriz Claudia,16385555039,,2,15/02/1965,1,4,Eliane Tiago Fernanda,Júlio Terezinha Natalia,10,1,83622278692,2,,,,,,,,,,,,,,,0
2609600,405111703,3,AGUAZINHA,RUA,,PATAGONIA,528,,,53260360,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,5,1,0,999999999,D,0,,D,3,Sueli Leandro Cristiane,16235453958,,2,31/03/1989,3,4,Luana Sergio Leonardo,Gabriel Júlia Felipe,5,1,66388150160,2,,,,,,,,,,,,,,,0
2609600,405111975,3,SAPUCAIA DE DENTRO,RUA,,PATAGONIA,528,,,53270000,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,3,1,85,999999999,R,0,81,L,3,Ânderson Bruna Rosangela,20073687442,,1,18/08/1952,2,4,Natália Thiago Samuel,Felipe Débora Márcio,12,0,73463880032,2,,,,,,,,,,,,,,,0
2609600,405111975,3,SAPUCAIA DE DENTRO,RUA,,PATAGONIA,528,,,53270000,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,3,1,85,999999999,R,999999999,81,L,3,Debora Rafaela Antônio,20073687434,,2,02/07/1954,1,4,Jessica Luíz Gustavo,Édson Guilherme Leonardo,12,0,17060250174,2,,,,,,,,,,,,,,,0
2609600,405112351,3,SITIO NOVO,RUA,,PONTE ANITA,529,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53110000,PROXIMO A AGUA MINERAL PRATA DO VALE,2,2,1,1,81,999999999,L,999999999,,N,3,Gabriela Joana Joao,16409144793,,2,26/11/1945,1,2,Sonia Edson Alessandra,Ígor Claudio Larissa,12,0,14381700252,2,,,,,,,,,,,,,,,0
2609600,405112602,3,AGUAZINHA,RUA,,DO MARCO,530,CASA X,,53030000, ,2,2,2,1,81,999999999,L,999999999,,D,3,Sueli Pedro Vitor,20073721799,PEU,2,27/01/1971,1,4,Marcia Francisca Bruno,Júlio Alex André,9,1,114761680,2,,,,,,,,,,,,,,,0
2609600,405113242,3,SANTA TEREZA,TRAVESSA,SAO,JANUARIO,531,TRAVESSA X,,53010032, ,2,2,4,1,81,999999999,R,999999999,,N,3,Jorge Débora Débora,10268078960,,1,09/09/1950,1,2,Marcia Daniele Samuel,Antonio Alex Fernanda,12,0,16476420275,2,,,,,,,,,,,,,,,0
2609600,405113242,3,SANTA TEREZA,TRAVESSA,SAO,JANUARIO,531,TRAVESSA X,TRAVESSA X,53010032, ,2,2,4,1,81,999999999,R,0,,N,3,Simone Jaqueline Mateus,16106967637,,2,21/04/1950,2,4,Beatriz Leonardo Andréia,Ronaldo Bruna Antônia,12,0,38146215734,2,,,,,,,,,,,,,,,0
2609600,405113595,3,SANTA TEREZA,TRAVESSA,,SANTA TEREZA,532,QUADRA X LOTE Y,,53110000,DEPOIS DA BARRCA DE ZEZINHO,2,2,2,1,81,999999999,L,0,,N,3,Guilherme Suelí Manoel,16586045739,,1,13/03/1999,3,4,Cláudia Suelí Cláudio,Édson Julia Bruna,4,1,68588041022,2,,,,,,,,,,,,,,,0
2609600,405113595,3,SANTA TEREZA,TRAVESSA,,SANTA TEREZA,532,QUADRA X LOTE Y,QUADRA X LOTE Y,53110000,DEPOIS DA BARRCA DE ZEZINHO,2,2,2,1,81,999999999,L,0,,N,3,Vera Fábio Renato,16409151757,,2,19/06/1972,1,4,Lúcia Fernanda Rosangela,Rogerio Letícia Natalia,8,1,1721025537,2,,,,,,,,,,,,,,,0
2609600,405114214,3,AGUAS COMPRIDAS,RUA,,DAS GRACAS,533,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53160560,ESCOLA DEANNA CLARCK XAVIER PROX A BARRACA DE PEDRO,2,2,3,1,81,999999999,L,0,,N,3,Márcio Isabel Patrícia,16561269064,,1,11/10/1987,3,4,Sonia Júlia Joana,Pedro Débora Tiago,5,0,71150815221,1,,,,,,1,,,,1,,,,,0
2609600,405114214,3,AGUAS COMPRIDAS,RUA,,DAS GRACAS,533,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53160560,ESCOLA DEANNA CLARCK XAVIER PROX A BARRACA DE PEDRO,2,2,3,1,81,999999999,L,0,,N,3,Aparecida Pedro Ricardo,12738720457,,2,05/03/1966,1,4,Sandra Vanessa Cláudia,Luís Júlio Vitória,10,0,41231760540,2,,,,,,,,,,,,,,,0
2609600,405115458,3,AGUAZINHA,RUA,SANTO,AMARO,534,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53080000,PROXIMO A ASSEMBLEIA DE DEUS,2,2,3,1,81,999999999,L,0,,N,3,Sônia Marlene Angela,16106781754,,2,03/12/1953,1,4,Angela Andreia Antonio,Felipe Sérgio Débora,12,0,38030315830,2,,,,,,,,,,,,,,,0
2609600,405115709,3,PEIXINHOS,RUA,SAO,JOSE,535,,CASA X,53220200,CASA AO LADO DA DEFESA CIVIL,2,2,5,1,81,999999999,L,0,81,L,3,Marcos Sonia Carla,21239067412,,1,21/08/2002,5,4,Renata Guilherme Marlene,Gabriel Geraldo Jessica,4,1,36635663665,2,,,,,,,,,,,,,,,0
2609600,405115709,3,PEIXINHOS,RUA,SAO,JOSE,535,,,53220200,CASA AO LADO DA DEFESA CIVIL,2,2,5,1,81,999999999,L,0,81,L,3,Débora Raquel Rafael,20056991538,,2,22/08/1962,1,2,Claudia Antonia Anderson,Diego Vinicius Luciano,10,1,4601720699,2,,,,,,,,,,,,,,,0
2609600,405115709,3,PEIXINHOS,RUA,SAO,JOSE,535,,,53220200,CASA AO LADO DA DEFESA CIVIL,2,2,5,1,81,999999999,L,0,81,L,3,Luzía Francisco Jaqueline,23678787734,,2,19/01/2012,5,4,Lúcia Angela Samuel,Rafael Lúcia Andreia,2,1,8211381206,2,,,,,,,,,,,,,,,0
2609600,405115709,3,PEIXINHOS,RUA,SAO,JOSE,535,,,53220200,CASA AO LADO DA DEFESA CIVIL,2,2,5,1,81,999999999,L,88888888,81,L,3,Jéssica Manoel Daví,23824815423,,2,19/01/2012,5,4,Juliana Jéssica Antonio,Samuel Geraldo Fabiana,2,1,85401161115,2,,,,,,,,,,,,,,,0
2609600,405116420,3,AGUAS COMPRIDAS,RUA,,CASTRO ALVES,536,,TRAVESSA X,53180211,CASA AO LADO DA DEFESA CIVIL,2,2,1,1,81,999999999,L,88888888,,N,3,Cristiane Simone Rogerio,12437361172,,2,23/05/1969,1,4,Luzía Luíz Mateus,Bruno Jéssica Samuel,9,1,8260148366,2,,,,,,,,,,,,,,,0
2609600,405116500,3,JARDIM BRASIL II,RUA,,ESPERANCA,537,,QUADRA X LOTE Y,53290400,CASA AO LADO DA DEFESA CIVIL,2,2,3,1,81,999999999,O,0,81,L,3,Joao Cláudio Marlene,16585156669,,1,26/03/2000,3,4,Ângela Thiago Luís,Joao Mariana Claudia,4,1,84813724043,2,,,,,,,,,,,,,,,0
2609600,405116500,3,JARDIM BRASIL II,RUA,,ESPERANCA,537,,,53290400,CASA AO LADO DA DEFESA CIVIL,2,2,3,1,81,0,O,0,81,L,3,Débora Rita Diego,16585112750,,2,31/07/1975,1,4,Raquel Natália Sandra,Fernando Marlene Edson,8,1,48356783461,2,,,,,,,,,,,,,,,0
2609600,405116691,3,OURO PRETO,RUA,,CAFEEIRO,538,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53330470,CASA AO LADO DA DEFESA CIVIL,2,2,2,1,81,0,L,0,,N,3,Flavio Renato Amanda,12250236420,,1,06/04/1967,2,4,Rosangela Alessandra Ronaldo,Francisco Alessandra Carla,9,0,67478228119,2,,,,,,,,,,,,,,,0
2609600,405116691,3,OURO PRETO,RUA,,CAFEEIRO,538,,,53330470,CASA AO LADO DA DEFESA CIVIL,2,2,2,1,81,999999999,L,0,,N,3,Fernanda Mario Mário,12726511459,,2,11/07/1963,1,4,Eliane Daniel Gabriel,Igor Sandra Francisco,10,0,,2,,,,,,,,,,,,,,,0
2609600,405116772,3,SAPUCAIA DE DENTRO,TRAVESSA,,SEVERINO SEMEAO MIRANDA,539,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53280052,CASA AO LADO DA DEFESA CIVIL,2,2,4,1,81,999999999,L,0,,N,3,Flavio Marcos Debora,23619926030,,1,12/05/2011,5,4,Luzía Edson Eduardo,Ronaldo Isabel Vinícius,2,1,48751552477,2,,,,,,,,,,,,,,,0
2609600,405116772,3,SAPUCAIA DE DENTRO,TRAVESSA,,SEVERINO SEMEAO MIRANDA,539,,,53280052,CASA AO LADO DA DEFESA CIVIL,2,2,4,1,81,999999999,L,0,,N,3,Marlene Tiago Amanda,16054182405,,2,25/04/1970,1,4,Jessica Regina Claudio,Luiz Raimunda Andréia,9,1,46545272225,2,,,,,,,,,,,,,,,0
2609600,405116772,3,SAPUCAIA DE DENTRO,TRAVESSA,,SEVERINO SEMEAO MIRANDA,539,,,53280052,CASA AO LADO DA DEFESA CIVIL,2,2,4,1,81,999999999,L,0,,N,3,Terezinha Roberto Daiane,16484513288,,2,06/05/2002,3,4,Rita Thiago Joao,Rafael Leticia Vitória,4,1,37772530579,2,,,,,,,,,,,,,,,0
2609600,405116772,3,SAPUCAIA DE DENTRO,TRAVESSA,,SEVERINO SEMEAO MIRANDA,539,,,53280052,CASA AO LADO DA DEFESA CIVIL,2,2,4,1,81,88888888,L,0,,N,3,Lucia Bruna Thiago,21336842263,,2,23/08/2017,5,4,Alessandra Leticia Andréia,Renato João Larissa,0,1,5116740234,2,,,,,,,,,,,,,,,0
2609600,405117230,3,SAPUCAIA,RUA,TENENTE,TOTA,540,CASA X,,53270685, ,2,2,2,1,81,88888888,R,0,,D,3,Rogério Andreia Natalia,16584977685,,1,18/02/1985,3,4,Sandra Juliana Gustavo,Márcio Leandro Marcio,6,1,47242744415,2,,,,,,,,,,,,,,,0
2609600,405117230,3,SAPUCAIA,RUA,TENENTE,TOTA,540,CASA X,CASA X,53270685, ,2,2,2,1,81,999999999,R,0,,D,3,Marlene Joana Fabio,16585130929,,2,12/05/1959,1,4,Luzia Daví Antonia,Luciano Antônia Eduardo,11,1,11018720804,2,,,,,,,,,,,,,,,0
2609600,405117400,3,SAPUCAIA,RUA,,PEDRO IVO,541,TRAVESSA X,,53030000,DE FRENTE DA INTEGRAO DE XAMBAR,2,2,2,1,81,999999999,L,0,,N,3,Joao Luciano Bruna,13414071273,,1,24/01/1978,2,4,Joana Rita Cláudia,Adriano Jéssica Daniel,7,1,23755355027,2,,,,,,,,,,,,,,,0
2609600,405117400,3,SAPUCAIA,RUA,,PEDRO IVO,541,TRAVESSA X,TRAVESSA X,53030000,DE FRENTE DA INTEGRAO DE XAMBAR,2,2,2,1,81,999999999,L,0,,N,3,Raquel Patricia Patricia,16585074662,,2,05/06/1962,1,4,Lúcia Beatriz Cláudia,Luis Luana Antonio,10,1,40584568843,2,,,,,,,,,,,,,,,0
2609600,405117663,3,JATOBA,RUA,,NORBERTO MARQUES DE OLIVEIRA,542,QUADRA X LOTE Y,,53020000,HABITACIONAL PEIXINHOS DOIS,2,2,6,1,0,999999999,N,0,81,L,3,Gustavo Maria Andréia,23755869892,,1,06/02/2015,5,4,Regina Rodrigo Elaine,Luís Claudio Douglas,1,1,50087438640,2,,,,,,,,,,,,,,,0
